"","num_layers","optim","activation","lr","xi","eps","tie","batch_size","early_stopping","patience","node_1","node_2","node_3","node_4","node_5","node_6","node_7","node_8","node_9","node_10","train.lkh","test.lkh","time"
"319",2,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.60793499442538,3.68979935646057,40.7674145023028
"320",6,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.8081215870943,3.9017644405365,41.7843874454498
"321",10,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.00790238987226,4.10878992080688,43.2436629533768
"322",2,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.79795135928689,3.87024664878845,62.3121890942256
"323",6,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.59793401629756,4.69914646148682,48.8996480266253
"324",10,"SGD","SELU",0.1,0,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.39813168349258,5.52150688171387,40.9421610514323
"325",2,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52115326713261,3.61111688613892,50.1541782021523
"326",6,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52472437379253,3.61445069313049,46.7057357986768
"327",10,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52714516656891,3.6171302318573,49.796056886514
"328",2,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52746521573697,3.616703748703,42.3714963118235
"329",6,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54710423189487,3.63640718460083,29.6494479974111
"330",10,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56750201912599,3.65686330795288,26.1831457972527
"331",2,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54450266722569,3.63307476043701,18.1819655100505
"332",6,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62185587281683,3.71375365257263,23.2437674125036
"333",10,"Adam","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70318372155638,3.79238409996033,26.5992768923442
"334",2,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51947574623205,3.60935697555542,26.8953263560931
"335",6,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52162657563507,3.61135363578796,16.0583692669868
"336",10,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52367722753102,3.61344838142395,16.9233175873756
"337",2,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52369383749809,3.61355772018433,14.8867629885674
"338",6,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.53668553138656,3.62631225585938,11.794343940417
"339",10,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.54926422300766,3.63919248580933,10.0491238832474
"340",2,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.53580719737429,3.62575097084045,18.7985288023949
"341",6,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.58696824818609,3.67705121040344,20.2611785491308
"342",10,"SGD","LeakyReLU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.63834153779134,3.72816834449768,22.9129630684853
"343",2,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52127660839159,3.61122918128967,10.9787448922793
"344",6,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52423796629506,3.61406736373901,11.7385317365328
"345",10,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.5272453743073,3.61676268577576,13.0183658281962
"346",2,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52695024462274,3.6166485786438,14.4923071702321
"347",6,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.54629843435485,3.63625764846802,91.0706913590431
"348",10,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.56671333953737,3.65524501800537,75.3929616570473
"349",2,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.54492767137232,3.63508925437927,76.8791627963384
"350",6,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.62195660415275,3.7117639541626,57.1341022690137
"351",10,"Adam","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.70314952449965,3.79460959434509,72.886258494854
"352",2,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.51961825810687,3.60931262969971,46.2056992014249
"353",6,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.52162654650633,3.61132073402405,52.7410743077596
"354",10,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.52367721340874,3.61344375610352,56.1037008245786
"355",2,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.52348345212734,3.61360754966736,104.412929944197
"356",6,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.5366853537066,3.62617859840393,47.5879649957021
"357",10,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.54922002198559,3.63919906616211,106.498379933834
"358",2,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.53592826770991,3.62572255134583,49.4298458258311
"359",6,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.58696821955127,3.6770450592041,110.714973938465
"360",10,"SGD","SELU",0.01,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,3.63834172737514,3.72816185951233,122.104338371754
"361",2,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53266911508164,3.62214155197144,70.98301273187
"362",6,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54968249102132,3.63891768455505,89.8700886408488
"363",10,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56354061779679,3.65177717208862,72.7674510041873
"364",2,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56676973487635,3.65698618888855,95.4530389388402
"365",6,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.67889379099648,3.77343139648438,62.2597367803256
"366",10,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.79381571420117,3.89753108024597,116.921448556582
"367",2,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.6710389043293,3.76865844726562,103.820399383704
"368",6,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.16278926621247,4.25136318206787,118.422905751069
"369",10,"Adam","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.60609233935071,4.78755569458008,116.310563317935
"370",2,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52578446672339,3.615540599823,38.8324289321899
"371",6,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5360143108602,3.62577757835388,41.4852035919825
"372",10,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.54628649248469,3.63605108261108,47.3867890954018
"373",2,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.54680971002039,3.6367687702179,62.7411616881688
"374",6,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.61112694921196,3.70095829963684,60.2991335113843
"375",10,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.67515702419837,3.76509175300598,47.8637400706609
"376",2,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.60785402525472,3.69747405052185,38.8987058639526
"377",6,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.86458351465263,3.95444741249084,38.9356476108233
"378",10,"SGD","LeakyReLU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.12153912741166,4.21129388809204,41.1180760979652
"379",2,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53163712412348,3.62207255363464,62.9803724567095
"380",6,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.54976086986543,3.64040727615356,64.5035003662109
"381",10,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.56337442678498,3.65167808532715,63.1258078932762
"382",2,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.56707808939748,3.65806069374084,51.3130682388941
"383",6,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.68124004956118,3.77221298217773,69.064296301206
"384",10,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.78786738514805,3.88333778381348,85.9294689019521
"385",2,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.67029541189423,3.76315412521362,48.5523497819901
"386",6,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.16456914610175,4.24116239547729,39.3963663220406
"387",10,"Adam","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.61138552808389,4.79447708129883,43.61534400781
"388",2,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.52578460478361,3.6155933380127,15.2340928316116
"389",6,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.5360142871609,3.62577700614929,15.5654234011968
"390",10,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.54628647057,3.63605146408081,16.638507382075
"391",2,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.5466949746874,3.63681797981262,27.9609241565069
"392",6,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.61119361243771,3.70089902877808,16.5583325147629
"393",10,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.67515707600603,3.76509184837341,16.7416239698728
"394",2,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.60776535117606,3.69766521453857,17.6188813090324
"395",6,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,3.86458360451397,3.95445165634155,9.23523008028666
"396",10,"SGD","SELU",0.05,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.12153916870051,4.21129302978516,9.85610879659653
"397",2,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54709621559409,3.63775787353516,12.8874962131182
"398",6,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.58896679300652,3.68305206298828,12.3916642546654
"399",10,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.62020230145896,3.71633977890015,23.0417996605237
"400",2,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.61582111223918,3.71319618225098,12.4406550566355
"401",6,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.82416639143713,3.94438104629517,17.5077415347099
"402",10,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.057219077315,4.20694732666016,21.6385743816694
"403",2,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.80540370910729,3.89970278739929,11.5803443749746
"404",6,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.71585835980102,4.96604862213135,113.130369615555
"405",10,"Adam","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.5899730833316,5.94910345077515,88.9834012945493
"406",2,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53353409792178,3.62334761619568,65.5655355850856
"407",6,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.55409661139396,3.64387545585632,46.159254082044
"408",10,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.57470161487407,3.66447958946228,48.312249982357
"409",2,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57587780884629,3.66561546325684,44.1940565268199
"410",6,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.70476728732623,3.79455070495605,56.5782962679863
"411",10,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.83336794073511,3.92331209182739,62.823875951767
"412",2,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.69826371730473,3.78872361183166,45.8576397935549
"413",6,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.21331344335721,4.3031888961792,49.0233325044314
"414",10,"SGD","LeakyReLU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.72858805461573,4.81827936172485,51.4986992398898
"415",2,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.54933143491498,3.63674244880676,71.0028061230977
"416",6,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.58884500535013,3.6824471950531,74.2958992679914
"417",10,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.6212985367671,3.71649193763733,133.038702932994
"418",2,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.6154636408808,3.7045361995697,77.910103448232
"419",6,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.81935253043434,3.91428799629211,75.1057662804921
"420",10,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,4.05703479175686,4.19968061447144,107.374406977495
"421",2,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.81706391651231,3.91031785011292,89.0908019344012
"422",6,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.71121725694867,4.93565654754639,105.362999618053
"423",10,"Adam","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,5.57233911595058,5.93064250946045,97.6026544332504
"424",2,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.53353380979388,3.6232647895813,45.3240095376968
"425",6,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,3.55409663002123,3.64387588500977,49.6391274968783
"426",10,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,2,2,2,2,2,2,2,2,2,2,3.57470157926955,3.66447944641113,50.4656015197436
"427",2,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3.57578048326981,3.66515460014343,89.0903668443362
"428",6,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,3.70483392749214,3.79453983306885,48.10492374897
"429",10,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,5,5,5,5,5,5,5,5,5,5,3.83336790992497,3.92331199645996,58.3504833579063
"430",2,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,3.6982588301209,3.78802990913391,38.0572621305784
"431",6,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,4.21331341381522,4.30318956375122,44.0933013916016
"432",10,"SGD","SELU",0.1,0.2,0.2,"Efron",100,"TRUE",30,10,10,10,10,10,10,10,10,10,10,4.72858809728793,4.81827936172485,43.8946550091108
"433",2,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7.09238805770874,6.12554702758789,18.1287556131681
"434",6,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,7.092972240448,6.12663164138794,22.3256227533023
"435",10,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,2,2,2,2,7.09309116363525,6.12798633575439,25.0764313181241
"436",2,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7.09212087631226,6.12507820129395,16.844452659289
"437",6,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,7.09295091629028,6.12497358322144,19.3911282499631
"438",10,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,5,5,5,5,7.09240919113159,6.12575006484985,18.219634783268
"439",2,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,7.0927229309082,6.12466707229614,19.7885382175446
"440",6,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,7.09278247833252,6.12578783035278,29.3327474157015
"441",10,"Adam","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,10,10,10,10,7.0932048034668,6.12615385055542,38.5256437619527
"442",2,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7.14599170684814,6.12965536117554,146.701636083921
"443",6,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,7.14692743301392,6.12966747283936,14.9814249952634
"444",10,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,2,2,2,2,7.1469285774231,6.12966794967651,14.9670593341192
"445",2,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7.10052400588989,6.11813097000122,75.0244395256043
"446",6,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,7.14655380249023,6.12966690063477,18.1426964759827
"447",10,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,5,5,5,5,7.14657079696655,6.12966718673706,15.2661819736163
"448",2,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,7.09847114562988,6.11443901062012,62.4694316307704
"449",6,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,7.14584196090698,6.12962598800659,228.040510956446
"450",10,"SGD","LeakyReLU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,10,10,10,10,7.14723983764648,6.12966594696045,25.4964856783549
"451",2,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7.09241134643555,6.12821607589722,11.0628834168116
"452",6,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,7.09254241943359,6.12557678222656,10.8454346497854
"453",10,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,2,2,2,2,7.09268423080444,6.12388877868652,7.78003569046656
"454",2,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7.09201972961426,6.12547187805176,7.54533044894536
"455",6,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,7.09282430648804,6.12521486282349,7.18488850196203
"456",10,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,5,5,5,5,7.09231067657471,6.12578887939453,6.76699144045512
"457",2,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,7.09282070159912,6.12447805404663,8.98206329743067
"458",6,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,7.09255460739136,6.12609796524048,13.4317219456037
"459",10,"Adam","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,10,10,10,10,7.09278408050537,6.12604370117188,22.8727017958959
"460",2,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7.10002561569214,6.11818599700928,35.4619596759478
"461",6,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,7.14073341369629,6.12660226821899,66.6602569421132
"462",10,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,2,2,2,2,7.14584308624268,6.12962646484375,160.636572130521
"463",2,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7.09575046539307,6.122926902771,25.5215130488078
"464",6,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,NA,NA,NA,NA,7.09805438995361,6.12494926452637,32.3087797443072
"465",10,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,5,5,5,5,5,5,5,5,5,5,7.0968070602417,6.12303123474121,105.0728652517
"466",2,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,7.09557830810547,6.11679992675781,37.7575391451518
"467",6,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,NA,NA,NA,NA,7.10068809509277,6.12708473205566,96.2417653203011
"468",10,"SGD","SELU",0.01,0,0,"Efron",5000,"TRUE",30,10,10,10,10,10,10,10,10,10,10,7.09606204986572,6.12458658218384,225.442172733943
"469",2,"Adam","LeakyReLU",0.05,0,0,"Efron",5000,"TRUE",30,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7.09244825363159,6.12809047698975,18.0788840969404
"470",6,"Adam","LeakyReLU",0.05,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,NA,NA,NA,NA,7.09300298690796,6.12561445236206,20.4011146028837
"471",10,"Adam","LeakyReLU",0.05,0,0,"Efron",5000,"TRUE",30,2,2,2,2,2,2,2,2,2,2,7.09309219360352,6.12689685821533,23.3059064229329
"472",2,"Adam","LeakyReLU",0.05,0,0,"Efron",5000,"TRUE",30,5,5,NA,NA,NA,NA,NA,NA,NA,NA,7.09227737426758,6.12554483413696,17.8115699052811
