"","are_tot","are_cal_q","are_cal_y","crps_result","seed","scenario"
"77",0.160332426656609,0.141413404245761,0.0282916103169106,405.154779400963,16,"1"
"78",0.129364451299891,0.132148558822794,0.064660339258495,403.505362283194,16,"2"
"79",0.160631211712961,0.145525296531129,0.0590111320838436,366.641928145605,16,"3"
"80",0.141995674522564,0.113116700813263,0.0607145193802009,342.519113957483,16,"4"
"81",0.146152616620797,0.141462521455202,0.0406925240607267,372.995924475118,17,"0"
"82",0.146377412072572,0.149254080968737,0.043783119398677,400.477664591083,17,"1"
"83",0.164689460168792,0.146658607952822,0.0295419588987399,410.818173400996,17,"2"
"84",0.189065265438668,0.163231800874455,0.0657695833140973,374.668730942979,17,"3"
"85",0.165833228736161,0.135729109336324,0.048611121333932,347.062616395212,17,"4"
"86",0.124324572085272,0.136844019191002,0.0243210258253643,363.684183371215,18,"0"
"87",0.149602704804388,0.158907866228577,0.0197763355978881,397.958074357579,18,"1"
"88",0.167379256680609,0.109438190338716,0.0379641477387923,404.575839029373,18,"2"
"89",0.150905779018537,0.13510117309373,0.0619402762077811,373.675306658894,18,"3"
"90",0.147996924186612,0.133098047614553,0.0387980486476956,343.117599036688,18,"4"
"91",0.136594366263788,0.132180672312538,0.0308047998295353,363.88841041847,19,"0"
"92",0.138253448874441,0.14463691184412,0.0240259587276454,408.728257448891,19,"1"
"93",0.148074178457058,0.151417272814996,0.0374156560405585,405.196020822481,19,"2"
"94",0.191502805705534,0.16236001907484,0.0925771925764406,370.098739498642,19,"3"
"95",0.117655842078502,0.129785832389475,0.0738137855305772,338.136326913231,19,"4"
"96",0.144013896821062,0.125533318882041,0.0352208427410569,359.174945113562,20,"0"
"97",0.173503029986745,0.170868274012709,0.0544511861993158,403.01772810842,20,"1"
"98",0.130691837452373,0.132260081643539,0.0323235174474044,402.613873792176,20,"2"
"99",0.176887994590339,0.143578870733197,0.0625428068914034,364.973568621027,20,"3"
"100",0.120613095299719,0.126754900138706,0.0458367447457524,339.278633507282,20,"4"
